"","ParticipantPrivateID","randomiser_475f","ResponseButtonOrder","Sources","Trials_perBlock_","Blocks","MinimumSamples","MaximumSamples","RT","Stimulus","Response","NoOfStimuli","CorrectResponse","TrialType","TrialIndex","Accuracy","Block","TrialNumber","proba_1","proba_2","proba_3","proba_4","proba_5","proba_6","Sample_Color","Sample_NumColor","color_1","color_2","color_3","color_4","color_5","color_6"
"2849",3861203,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,4371,"red",1,6,1,"js-scroll-button-response",301,1,3,149,55,50,65,55,55,65,"redredredblueredred","1  1  1  0  1  1","red","red","red","blue","red","red"
"2850",3861203,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,6681,"blue",0,6,0,"js-scroll-button-response",303,1,3,150,55,50,55,55,65,55,"blueredredredbluered","0  1  1  1  0  1","blue","red","red","red","blue","red"
"2851",3861203,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,3912,"red",1,6,1,"js-scroll-button-response",306,1,4,151,55,50,50,65,65,55,"blueredredredredred","0  1  1  1  1  1","blue","red","red","red","red","red"
"2852",3861203,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,3160,"blue",1,6,0,"js-scroll-button-response",308,0,4,152,50,55,65,55,55,50,"redredredblueblueblue","1  1  1  0  0  0","red","red","red","blue","blue","blue"
"2853",3861203,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,9338,"blue",0,6,0,"js-scroll-button-response",310,1,4,153,65,50,55,55,65,55,"blueredredredblueblue","0  1  1  1  0  0","blue","red","red","red","blue","blue"
"2854",3861203,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,3566,"red",1,6,1,"js-scroll-button-response",312,1,4,154,65,50,65,65,65,65,"redblueredredredblue","1  0  1  1  1  0","red","blue","red","red","red","blue"
"2855",3861203,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,3153,"blue",0,6,0,"js-scroll-button-response",314,1,4,155,65,50,50,65,50,65,"blueblueblueredbluered","0  0  0  1  0  1","blue","blue","blue","red","blue","red"
"2856",3861203,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,3858,"red",1,6,1,"js-scroll-button-response",316,1,4,156,50,65,50,55,65,50,"blueredblueredredblue","0  1  0  1  1  0","blue","red","blue","red","red","blue"
"2857",3861203,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,4085,"blue",0,6,0,"js-scroll-button-response",318,1,4,157,55,55,55,50,55,65,"blueblueredredblueblue","0  0  1  1  0  0","blue","blue","red","red","blue","blue"
"2858",3861203,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,4643,"red",1,6,1,"js-scroll-button-response",320,1,4,158,55,55,55,55,55,55,"redredredredredred","1  1  1  1  1  1","red","red","red","red","red","red"
"2859",3861203,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,4029,"red",1,6,1,"js-scroll-button-response",322,1,4,159,65,50,55,55,55,50,"redblueredbluebluered","1  0  1  0  0  1","red","blue","red","blue","blue","red"
"2860",3861203,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,4339,"blue",0,6,0,"js-scroll-button-response",324,1,4,160,50,50,55,50,65,55,"blueredblueredbluered","0  1  0  1  0  1","blue","red","blue","red","blue","red"
"2861",3861203,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,4987,"blue",1,6,0,"js-scroll-button-response",326,0,4,161,50,50,50,50,50,55,"blueblueredblueredred","0  0  1  0  1  1","blue","blue","red","blue","red","red"
"2862",3861203,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,3685,"red",1,6,1,"js-scroll-button-response",328,1,4,162,65,50,65,55,65,55,"redredredredredred","1  1  1  1  1  1","red","red","red","red","red","red"
"2863",3861203,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,10079,"red",1,6,1,"js-scroll-button-response",330,1,4,163,65,50,65,55,55,55,"redredredredredred","1  1  1  1  1  1","red","red","red","red","red","red"
"2864",3861203,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,4825,"blue",0,6,0,"js-scroll-button-response",332,1,4,164,55,50,55,55,65,65,"blueblueredredblueblue","0  0  1  1  0  0","blue","blue","red","red","blue","blue"
"2865",3861203,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,6448,"blue",1,6,0,"js-scroll-button-response",334,0,4,165,50,55,65,65,55,50,"redredblueredblueblue","1  1  0  1  0  0","red","red","blue","red","blue","blue"
"2866",3861203,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,12243,"red",1,6,1,"js-scroll-button-response",336,1,4,166,55,65,50,50,50,50,"blueredblueblueredblue","0  1  0  0  1  0","blue","red","blue","blue","red","blue"
"2867",3861203,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,7407,"red",0,6,1,"js-scroll-button-response",338,0,4,167,55,50,65,55,55,65,"blueredblueblueredblue","0  1  0  0  1  0","blue","red","blue","blue","red","blue"
"2868",3861203,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,3796,"blue",0,6,0,"js-scroll-button-response",340,1,4,168,65,65,55,65,50,55,"blueredblueblueblueblue","0  1  0  0  0  0","blue","red","blue","blue","blue","blue"
"2869",3861203,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,3610,"blue",0,6,0,"js-scroll-button-response",342,1,4,169,55,50,65,65,65,65,"blueredredblueblueblue","0  1  1  0  0  0","blue","red","red","blue","blue","blue"
"2870",3861203,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,6565,"red",1,6,1,"js-scroll-button-response",344,1,4,170,50,55,55,50,50,55,"redblueredredredred","1  0  1  1  1  1","red","blue","red","red","red","red"
"2871",3861203,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,6838,"blue",0,6,0,"js-scroll-button-response",346,1,4,171,50,50,50,50,65,65,"redblueblueredredblue","1  0  0  1  1  0","red","blue","blue","red","red","blue"
"2872",3861203,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,4640,"red",1,6,1,"js-scroll-button-response",348,1,4,172,65,65,65,50,65,50,"blueblueredblueredred","0  0  1  0  1  1","blue","blue","red","blue","red","red"
"2873",3861203,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,4795,"red",1,6,1,"js-scroll-button-response",350,1,4,173,65,55,65,55,65,50,"redblueredblueredred","1  0  1  0  1  1","red","blue","red","blue","red","red"
"2874",3861203,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,4020,"blue",0,6,0,"js-scroll-button-response",352,1,4,174,50,55,65,50,55,65,"blueredblueredblueblue","0  1  0  1  0  0","blue","red","blue","red","blue","blue"
"2875",3861203,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,4557,"red",1,6,1,"js-scroll-button-response",354,1,4,175,50,55,65,55,50,65,"blueredredredredred","0  1  1  1  1  1","blue","red","red","red","red","red"
"2876",3861203,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,7522,"blue",0,6,0,"js-scroll-button-response",356,1,4,176,55,50,55,55,65,55,"bluebluebluebluebluered","0  0  0  0  0  1","blue","blue","blue","blue","blue","red"
"2877",3861203,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,4685,"red",1,6,1,"js-scroll-button-response",358,1,4,177,50,65,55,50,50,55,"redredredredredblue","1  1  1  1  1  0","red","red","red","red","red","blue"
"2878",3861203,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,4298,"blue",0,6,0,"js-scroll-button-response",360,1,4,178,55,65,50,65,55,55,"bluebluebluebluebluered","0  0  0  0  0  1","blue","blue","blue","blue","blue","red"
"2879",3861203,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,3803,"red",1,6,1,"js-scroll-button-response",362,1,4,179,65,55,55,50,65,65,"blueredblueredredblue","0  1  0  1  1  0","blue","red","blue","red","red","blue"
"2880",3861203,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,4304,"blue",0,6,0,"js-scroll-button-response",364,1,4,180,50,65,50,55,50,55,"blueblueblueredredblue","0  0  0  1  1  0","blue","blue","blue","red","red","blue"
"2881",3861203,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,5880,"blue",0,6,0,"js-scroll-button-response",366,1,4,181,50,50,55,55,65,65,"redredredbluebluered","1  1  1  0  0  1","red","red","red","blue","blue","red"
"2882",3861203,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,4767,"red",0,6,1,"js-scroll-button-response",368,0,4,182,65,65,50,50,55,65,"blueredredredblueblue","0  1  1  1  0  0","blue","red","red","red","blue","blue"
"2883",3861203,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,3998,"blue",1,6,0,"js-scroll-button-response",370,0,4,183,65,55,65,65,50,55,"redblueredredredblue","1  0  1  1  1  0","red","blue","red","red","red","blue"
"2884",3861203,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,3639,"red",1,6,1,"js-scroll-button-response",372,1,4,184,50,55,65,55,55,55,"redblueredblueredred","1  0  1  0  1  1","red","blue","red","blue","red","red"
"2885",3861203,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,4718,"red",1,6,1,"js-scroll-button-response",374,1,4,185,50,55,55,50,65,50,"redredblueblueredblue","1  1  0  0  1  0","red","red","blue","blue","red","blue"
"2886",3861203,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,9850,"blue",1,6,0,"js-scroll-button-response",376,0,4,186,65,50,50,65,50,65,"blueredblueredbluered","0  1  0  1  0  1","blue","red","blue","red","blue","red"
"2887",3861203,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,3889,"blue",0,6,0,"js-scroll-button-response",378,1,4,187,50,55,65,65,65,55,"redredredblueblueblue","1  1  1  0  0  0","red","red","red","blue","blue","blue"
"2888",3861203,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,4727,"red",1,6,1,"js-scroll-button-response",380,1,4,188,50,55,50,55,55,50,"blueredredredredred","0  1  1  1  1  1","blue","red","red","red","red","red"
"2889",3861203,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,7358,"blue",1,6,0,"js-scroll-button-response",382,0,4,189,50,65,65,65,65,50,"redredredredbluered","1  1  1  1  0  1","red","red","red","red","blue","red"
"2890",3861203,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,4011,"red",0,6,1,"js-scroll-button-response",384,0,4,190,50,50,55,65,55,50,"bluebluebluebluebluered","0  0  0  0  0  1","blue","blue","blue","blue","blue","red"
"2891",3861203,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,4342,"red",0,6,1,"js-scroll-button-response",386,0,4,191,50,50,50,50,55,55,"redblueblueredblueblue","1  0  0  1  0  0","red","blue","blue","red","blue","blue"
"2892",3861203,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,4553,"blue",1,6,0,"js-scroll-button-response",388,0,4,192,65,65,50,50,65,55,"redredblueredredblue","1  1  0  1  1  0","red","red","blue","red","red","blue"
"2893",3861203,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,6204,"blue",0,6,0,"js-scroll-button-response",390,1,4,193,50,55,55,55,55,55,"redblueredblueredblue","1  0  1  0  1  0","red","blue","red","blue","red","blue"
"2894",3861203,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,4960,"red",1,6,1,"js-scroll-button-response",392,1,4,194,50,65,55,65,55,50,"blueredblueredredblue","0  1  0  1  1  0","blue","red","blue","red","red","blue"
"2895",3861203,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,4007,"blue",0,6,0,"js-scroll-button-response",394,1,4,195,65,50,50,55,50,65,"blueredblueredbluered","0  1  0  1  0  1","blue","red","blue","red","blue","red"
"2896",3861203,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,3184,"red",1,6,1,"js-scroll-button-response",396,1,4,196,65,65,50,50,55,65,"redredblueblueredred","1  1  0  0  1  1","red","red","blue","blue","red","red"
"2897",3861203,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,7907,"blue",0,6,0,"js-scroll-button-response",398,1,4,197,55,65,55,50,65,55,"blueblueredblueblueblue","0  0  1  0  0  0","blue","blue","red","blue","blue","blue"
"2898",3861203,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,3620,"red",1,6,1,"js-scroll-button-response",400,1,4,198,65,65,55,55,50,65,"redredredredbluered","1  1  1  1  0  1","red","red","red","red","blue","red"
"2899",3861203,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,16698,"blue",0,6,0,"js-scroll-button-response",402,1,4,199,50,50,55,65,50,65,"blueredblueredredblue","0  1  0  1  1  0","blue","red","blue","red","red","blue"
"2900",3861203,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,4528,"red",1,6,1,"js-scroll-button-response",404,1,4,200,50,65,65,50,55,65,"blueredbluebluebluered","0  1  0  0  0  1","blue","red","blue","blue","blue","red"
"2901",3861203,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,5059,"red",1,6,1,"js-scroll-button-response",407,1,5,201,65,50,65,50,65,55,"redblueredblueredred","1  0  1  0  1  1","red","blue","red","blue","red","red"
"2902",3861203,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,3274,"blue",0,6,0,"js-scroll-button-response",409,1,5,202,65,55,55,65,55,50,"bluebluebluebluebluered","0  0  0  0  0  1","blue","blue","blue","blue","blue","red"
"2903",3861203,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,3858,"blue",1,6,0,"js-scroll-button-response",411,0,5,203,50,55,50,55,50,50,"blueredredredblueblue","0  1  1  1  0  0","blue","red","red","red","blue","blue"
"2904",3861203,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,3897,"red",1,6,1,"js-scroll-button-response",413,1,5,204,55,65,50,50,50,55,"redredredredblueblue","1  1  1  1  0  0","red","red","red","red","blue","blue"
"2905",3861203,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,5911,"blue",0,6,0,"js-scroll-button-response",415,1,5,205,65,55,55,50,65,50,"blueblueredblueredblue","0  0  1  0  1  0","blue","blue","red","blue","red","blue"
"2906",3861203,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,3768,"red",1,6,1,"js-scroll-button-response",417,1,5,206,65,55,50,65,65,50,"redredredredredblue","1  1  1  1  1  0","red","red","red","red","red","blue"
"2907",3861203,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,4389,"red",1,6,1,"js-scroll-button-response",419,1,5,207,55,65,50,50,50,50,"blueredredredbluered","0  1  1  1  0  1","blue","red","red","red","blue","red"
"2908",3861203,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,4581,"blue",0,6,0,"js-scroll-button-response",421,1,5,208,55,65,65,65,50,50,"redredbluebluebluered","1  1  0  0  0  1","red","red","blue","blue","blue","red"
"2909",3861203,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,3547,"red",1,6,1,"js-scroll-button-response",423,1,5,209,50,50,55,65,65,55,"blueredblueredbluered","0  1  0  1  0  1","blue","red","blue","red","blue","red"
"2910",3861203,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,3753,"blue",0,6,0,"js-scroll-button-response",425,1,5,210,55,55,50,55,50,65,"redblueredredblueblue","1  0  1  1  0  0","red","blue","red","red","blue","blue"
"2911",3861203,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,3830,"blue",1,6,0,"js-scroll-button-response",427,0,5,211,65,55,65,50,55,50,"blueredredblueblueblue","0  1  1  0  0  0","blue","red","red","blue","blue","blue"
"2912",3861203,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,3698,"red",1,6,1,"js-scroll-button-response",429,1,5,212,65,55,65,65,55,50,"blueredblueredredblue","0  1  0  1  1  0","blue","red","blue","red","red","blue"
"2913",3861203,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,4272,"red",1,6,1,"js-scroll-button-response",431,1,5,213,50,50,65,50,65,55,"redredredblueredblue","1  1  1  0  1  0","red","red","red","blue","red","blue"
"2914",3861203,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,4348,"blue",1,6,0,"js-scroll-button-response",433,0,5,214,55,65,65,50,65,50,"redblueredblueredblue","1  0  1  0  1  0","red","blue","red","blue","red","blue"
"2915",3861203,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,4020,"blue",1,6,0,"js-scroll-button-response",435,0,5,215,55,55,65,50,65,50,"redredredredblueblue","1  1  1  1  0  0","red","red","red","red","blue","blue"
"2916",3861203,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,4404,"red",0,6,1,"js-scroll-button-response",437,0,5,216,50,55,55,55,65,55,"blueblueredblueblueblue","0  0  1  0  0  0","blue","blue","red","blue","blue","blue"
"2917",3861203,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,3780,"red",1,6,1,"js-scroll-button-response",439,1,5,217,65,65,50,50,50,65,"redredredredbluered","1  1  1  1  0  1","red","red","red","red","blue","red"
"2918",3861203,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,3870,"blue",0,6,0,"js-scroll-button-response",441,1,5,218,65,50,65,50,50,55,"redredblueblueblueblue","1  1  0  0  0  0","red","red","blue","blue","blue","blue"
"2919",3861203,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,3742,"blue",0,6,0,"js-scroll-button-response",443,1,5,219,50,50,50,65,50,50,"blueblueredblueblueblue","0  0  1  0  0  0","blue","blue","red","blue","blue","blue"
"2920",3861203,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,3829,"red",0,6,1,"js-scroll-button-response",445,0,5,220,50,65,50,55,55,65,"blueblueredredredred","0  0  1  1  1  1","blue","blue","red","red","red","red"
"2921",3861203,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,3284,"blue",1,6,0,"js-scroll-button-response",447,0,5,221,65,55,65,50,50,65,"redblueredblueblueblue","1  0  1  0  0  0","red","blue","red","blue","blue","blue"
"2922",3861203,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,3868,"red",1,6,1,"js-scroll-button-response",449,1,5,222,55,65,50,50,50,65,"redredredblueredblue","1  1  1  0  1  0","red","red","red","blue","red","blue"
"2923",3861203,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,3808,"red",1,6,1,"js-scroll-button-response",451,1,5,223,65,65,65,55,65,55,"blueredredblueredred","0  1  1  0  1  1","blue","red","red","blue","red","red"
"2924",3861203,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,4157,"blue",1,6,0,"js-scroll-button-response",453,0,5,224,50,55,65,65,65,65,"redredblueredbluered","1  1  0  1  0  1","red","red","blue","red","blue","red"
"2925",3861203,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,4080,"red",1,6,1,"js-scroll-button-response",455,1,5,225,65,55,55,65,50,55,"redredredbluebluered","1  1  1  0  0  1","red","red","red","blue","blue","red"
"2926",3861203,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,7688,"blue",0,6,0,"js-scroll-button-response",457,1,5,226,50,65,50,55,55,65,"blueblueredblueredblue","0  0  1  0  1  0","blue","blue","red","blue","red","blue"
"2927",3861203,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,4130,"red",1,6,1,"js-scroll-button-response",459,1,5,227,65,50,50,55,55,50,"redblueblueredredred","1  0  0  1  1  1","red","blue","blue","red","red","red"
"2928",3861203,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,4990,"blue",0,6,0,"js-scroll-button-response",461,1,5,228,65,50,55,55,55,55,"blueredredredbluered","0  1  1  1  0  1","blue","red","red","red","blue","red"
"2929",3861203,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,3515,"red",1,6,1,"js-scroll-button-response",463,1,5,229,50,50,55,55,50,55,"blueredredredredblue","0  1  1  1  1  0","blue","red","red","red","red","blue"
"2930",3861203,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,4586,"blue",1,6,0,"js-scroll-button-response",465,0,5,230,55,65,50,55,65,50,"redredredredredblue","1  1  1  1  1  0","red","red","red","red","red","blue"
"2931",3861203,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,3702,"red",1,6,1,"js-scroll-button-response",467,1,5,231,50,50,65,65,55,50,"blueblueredredblueblue","0  0  1  1  0  0","blue","blue","red","red","blue","blue"
"2932",3861203,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,4687,"blue",0,6,0,"js-scroll-button-response",469,1,5,232,55,65,65,55,55,65,"blueblueblueredredblue","0  0  0  1  1  0","blue","blue","blue","red","red","blue"
"2933",3861203,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,5993,"red",1,6,1,"js-scroll-button-response",471,1,5,233,65,50,50,50,65,65,"blueblueblueblueredred","0  0  0  0  1  1","blue","blue","blue","blue","red","red"
"2934",3861203,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,9183,"blue",0,6,0,"js-scroll-button-response",473,1,5,234,55,50,50,50,55,50,"blueredredblueblueblue","0  1  1  0  0  0","blue","red","red","blue","blue","blue"
"2935",3861203,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,4085,"red",1,6,1,"js-scroll-button-response",475,1,5,235,65,65,55,50,65,55,"redredblueredblueblue","1  1  0  1  0  0","red","red","blue","red","blue","blue"
"2936",3861203,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,5809,"blue",0,6,0,"js-scroll-button-response",477,1,5,236,55,50,50,55,50,65,"redblueblueblueredblue","1  0  0  0  1  0","red","blue","blue","blue","red","blue"
"2937",3861203,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,6002,"blue",1,6,0,"js-scroll-button-response",479,0,5,237,50,50,65,65,50,65,"redredblueredblueblue","1  1  0  1  0  0","red","red","blue","red","blue","blue"
"2938",3861203,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,19520,"red",0,6,1,"js-scroll-button-response",481,0,5,238,50,55,50,65,50,65,"blueredblueredredred","0  1  0  1  1  1","blue","red","blue","red","red","red"
"2939",3861203,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,7715,"blue",0,6,0,"js-scroll-button-response",483,1,5,239,50,50,65,65,65,65,"redblueblueblueblueblue","1  0  0  0  0  0","red","blue","blue","blue","blue","blue"
"2940",3861203,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,16900,"red",1,6,1,"js-scroll-button-response",485,1,5,240,55,65,50,55,65,65,"blueblueredblueredred","0  0  1  0  1  1","blue","blue","red","blue","red","red"
"2941",3861203,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,30099,"red",1,6,1,"js-scroll-button-response",487,1,5,241,50,65,65,65,65,65,"redblueredredbluered","1  0  1  1  0  1","red","blue","red","red","blue","red"
"2942",3861203,"Button0Blue",0,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",50,6,6,6,7106,"blue",0,6,0,"js-scroll-button-response",489,1,5,242,65,65,65,65,65,55,"blueblueblueblueredred","0  0  0  0  1  1","blue","blue","blue","blue","red","red"
