"","ParticipantPrivateID","randomiser_475f","ResponseButtonOrder","Sources","Trials_perBlock_","Blocks","MinimumSamples","MaximumSamples","RT","Stimulus","Response","NoOfStimuli","CorrectResponse","TrialType","TrialIndex","Accuracy","Block","TrialNumber","proba_1","proba_2","proba_3","proba_4","proba_5","proba_6","Sample_Color","Sample_NumColor","SliderResponse","SliderResp_50to100","PosteriorBlue","color_1","color_2","color_3","color_4","color_5","color_6"
"2459",12821258,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,6549.59999990463,"red",0,6,0,"js-scroll-button-response",178,1,2,59,50,60,50,65,50,70,"redblueblueredbluered","0  1  1  0  1  0",57,78.5,0.257142857142857,"red","blue","blue","red","blue","red"
"2460",12821258,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,6725.70000004768,"blue",1,6,1,"js-scroll-button-response",181,1,2,60,65,50,65,70,65,65,"blueblueblueblueblueblue","1  1  1  1  1  1",100,100,0.965224738087192,"blue","blue","blue","blue","blue","blue"
"2461",12821258,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,6114.79999995232,"red",0,6,0,"js-scroll-button-response",184,1,2,61,75,60,70,70,60,55,"blueblueredredredred","1  1  0  0  0  0",32,66,0.31074168797954,"blue","blue","red","red","red","red"
"2462",12821258,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,9531.79999995232,"red",1,6,0,"js-scroll-button-response",187,0,2,62,75,50,65,55,65,70,"redblueredredblueblue","0  1  0  0  1  1",3,51.5,0.388888888888889,"red","blue","red","red","blue","blue"
"2463",12821258,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,8072.70000004768,"blue",0,6,1,"js-scroll-button-response",190,0,2,63,50,55,70,50,60,65,"blueredblueblueredred","1  0  1  1  0  0",8,54,0.406639004149377,"blue","red","blue","blue","red","red"
"2464",12821258,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,8243.20000004768,"red",0,6,0,"js-scroll-button-response",193,1,2,64,75,50,70,60,65,60,"redblueblueredbluered","0  1  1  0  1  0",25,62.5,0.390977443609023,"red","blue","blue","red","blue","red"
"2465",12821258,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,6032.10000014305,"red",0,6,0,"js-scroll-button-response",196,1,2,65,55,60,75,75,65,70,"blueredredblueredred","1  0  0  1  0  0",57,78.5,0.158273381294964,"blue","red","red","blue","red","red"
"2466",12821258,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,7022.60000014305,"red",0,6,0,"js-scroll-button-response",199,1,2,66,65,65,60,70,65,50,"blueredblueredredred","1  0  1  0  0  0",55,77.5,0.257142857142857,"blue","red","blue","red","red","red"
"2467",12821258,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,6146.60000014305,"red",1,6,0,"js-scroll-button-response",202,0,2,67,50,75,65,55,65,55,"redblueblueredredblue","0  1  1  0  0  1",50,75,0.75,"red","blue","blue","red","red","blue"
"2468",12821258,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,9375.90000009537,"blue",1,6,1,"js-scroll-button-response",205,1,2,68,70,60,50,75,50,70,"blueredredblueblueblue","1  0  0  1  1  1",66,83,0.91588785046729,"blue","red","red","blue","blue","blue"
"2469",12821258,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,6526.59999990463,"blue",1,6,1,"js-scroll-button-response",208,1,2,69,75,55,75,65,50,50,"blueblueblueredredred","1  1  1  0  0  0",79,89.5,0.855555555555556,"blue","blue","blue","red","red","red"
"2470",12821258,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,5752.69999980927,"blue",1,6,1,"js-scroll-button-response",211,1,2,70,60,70,50,70,65,70,"blueredredblueblueblue","1  0  0  1  1  1",77,88.5,0.866666666666667,"blue","red","red","blue","blue","blue"
"2471",12821258,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,11320.0999999046,"blue",1,6,1,"js-scroll-button-response",214,1,2,71,55,60,50,65,55,60,"blueblueredbluebluered","1  1  0  1  1  0",11,55.5,0.735046728971963,"blue","blue","red","blue","blue","red"
"2472",12821258,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,5714,"blue",1,6,1,"js-scroll-button-response",217,1,2,72,75,50,75,75,50,55,"bluebluebluebluebluered","1  1  1  1  1  0",100,100,0.956692913385827,"blue","blue","blue","blue","blue","red"
"2473",12821258,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,6832.59999990463,"red",1,6,0,"js-scroll-button-response",220,0,2,73,75,70,60,50,55,70,"blueredredblueblueblue","1  0  0  1  1  1",58,79,0.709677419354839,"blue","red","red","blue","blue","blue"
"2474",12821258,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,6156.5,"blue",1,6,1,"js-scroll-button-response",223,1,2,74,50,50,60,60,60,75,"blueblueblueredredblue","1  1  1  0  0  1",51,75.5,0.666666666666667,"blue","blue","blue","red","red","blue"
"2475",12821258,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,5658.29999995232,"red",0,6,0,"js-scroll-button-response",226,1,2,75,55,65,60,50,65,50,"redredredbluebluered","0  0  0  1  1  0",31,65.5,0.352941176470588,"red","red","red","blue","blue","red"
"2476",12821258,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,20837.4000000954,"blue",1,6,1,"js-scroll-button-response",229,1,2,76,55,50,65,75,60,70,"redredblueblueblueblue","0  0  1  1  1  1",82,91,0.941018766756032,"red","red","blue","blue","blue","blue"
"2477",12821258,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,7777.5,"blue",1,6,1,"js-scroll-button-response",232,1,2,77,50,60,70,65,70,75,"blueblueblueredblueblue","1  1  1  0  1  1",94,97,0.929539295392954,"blue","blue","blue","red","blue","blue"
"2478",12821258,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,8090.59999990463,"red",0,6,0,"js-scroll-button-response",235,1,2,78,70,70,65,55,55,65,"redblueblueredredred","0  1  1  0  0  0",10,55,0.400990099009901,"red","blue","blue","red","red","red"
"2479",12821258,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,12797.2999999523,"red",0,6,0,"js-scroll-button-response",238,1,2,79,65,55,50,55,65,65,"redblueredredredred","0  1  0  0  0  0",59,79.5,0.13503937007874,"red","blue","red","red","red","red"
"2480",12821258,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,6677.5,"blue",0,6,1,"js-scroll-button-response",241,0,2,80,50,60,70,65,55,60,"redredblueredbluered","0  0  1  0  1  0",29,64.5,0.405644402634055,"red","red","blue","red","blue","red"
"2481",12821258,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,6063,"red",0,6,0,"js-scroll-button-response",245,1,3,81,55,60,60,70,60,60,"redblueredredbluered","0  1  0  0  1  0",53,76.5,0.259615384615385,"red","blue","red","red","blue","red"
"2482",12821258,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,5762.89999985695,"blue",0,6,1,"js-scroll-button-response",248,0,3,82,60,50,55,50,55,50,"blueredredredbluered","1  0  0  0  1  0",2,51,0.6,"blue","red","red","red","blue","red"
"2483",12821258,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,7097.29999995232,"red",0,6,0,"js-scroll-button-response",251,1,3,83,50,60,70,65,55,75,"redredblueredbluered","0  0  1  0  1  0",53,76.5,0.254425300920463,"red","red","blue","red","blue","red"
"2484",12821258,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,7463.90000009537,"blue",1,6,1,"js-scroll-button-response",254,1,3,84,65,65,65,50,70,65,"redblueblueredredblue","0  1  1  0  0  1",2,51,0.596470588235294,"red","blue","blue","red","red","blue"
"2485",12821258,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,6248.10000014305,"red",0,6,0,"js-scroll-button-response",257,1,3,85,70,50,75,60,75,75,"blueblueredredredred","1  1  0  0  0  0",100,100,0.0544747081712062,"blue","blue","red","red","red","red"
"2486",12821258,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,5980.10000014305,"red",0,6,0,"js-scroll-button-response",260,1,3,86,60,60,50,50,75,70,"redredblueredredred","0  0  1  0  0  0",77,88.5,0.0597014925373135,"red","red","blue","red","red","red"
"2487",12821258,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,6188.79999995232,"blue",0,6,1,"js-scroll-button-response",263,0,3,87,75,50,50,65,75,65,"redredblueredbluered","0  0  1  0  1  0",49,74.5,0.224770642201835,"red","red","blue","red","blue","red"
"2488",12821258,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,8225.20000004768,"blue",1,6,1,"js-scroll-button-response",266,1,3,88,65,65,55,50,50,70,"redblueblueredredblue","0  1  1  0  0  1",50,75,0.740384615384615,"red","blue","blue","red","red","blue"
"2489",12821258,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,8650.29999995232,"red",0,6,0,"js-scroll-button-response",269,1,3,89,50,50,60,50,60,70,"redblueredblueredred","0  1  0  1  0  0",53,76.5,0.16,"red","blue","red","blue","red","red"
"2490",12821258,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,5987.10000014305,"red",0,6,0,"js-scroll-button-response",272,1,3,90,50,70,50,75,55,65,"redredblueredredred","0  0  1  0  0  0",96,98,0.0592105263157895,"red","red","blue","red","red","red"
"2491",12821258,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,6627.79999995232,"red",1,6,0,"js-scroll-button-response",275,0,3,91,70,75,55,55,75,50,"blueblueredblueredred","1  1  0  1  0  0",8,54,0.7,"blue","blue","red","blue","red","red"
"2492",12821258,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,13932.7000000477,"red",0,6,0,"js-scroll-button-response",278,1,3,92,55,65,75,75,75,60,"redblueredredredred","0  1  0  0  0  0",94,97,0.0361613351877608,"red","blue","red","red","red","red"
"2493",12821258,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,5095.59999990463,"blue",1,6,1,"js-scroll-button-response",281,1,3,93,75,55,75,70,70,75,"blueblueblueredredblue","1  1  1  0  0  1",51,75.5,0.858381502890173,"blue","blue","blue","red","red","blue"
"2494",12821258,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,7128.09999990463,"blue",0,6,1,"js-scroll-button-response",284,0,3,94,75,65,65,55,50,65,"redbluebluebluebluered","0  1  1  1  1  0",33,66.5,0.430722891566265,"red","blue","blue","blue","blue","red"
"2495",12821258,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,5816.59999990463,"red",1,6,0,"js-scroll-button-response",287,0,3,95,60,65,50,75,75,55,"blueredblueblueredblue","1  0  1  1  0  1",41,70.5,0.496774193548387,"blue","red","blue","blue","red","blue"
"2496",12821258,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,7103.70000004768,"red",0,6,0,"js-scroll-button-response",290,1,3,96,50,75,70,55,65,55,"redredblueblueredblue","0  0  1  1  0  1",30,65,0.384850058418798,"red","red","blue","blue","red","blue"
"2497",12821258,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,5831.90000009537,"blue",1,6,1,"js-scroll-button-response",293,1,3,97,55,65,70,65,65,70,"redredbluebluebluered","0  0  1  1  1  0",16,58,0.603092783505155,"red","red","blue","blue","blue","red"
"2498",12821258,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,5802.5,"blue",0,6,1,"js-scroll-button-response",296,0,3,98,50,50,50,55,75,60,"blueblueredblueredblue","1  1  0  1  0  1",58,79,0.379310344827586,"blue","blue","red","blue","red","blue"
"2499",12821258,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,6674.40000009537,"blue",1,6,1,"js-scroll-button-response",299,1,3,99,65,60,55,55,65,55,"blueredredbluebluered","1  0  0  1  1  0",14,57,0.652929813264649,"blue","red","red","blue","blue","red"
"2500",12821258,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,5403.20000004768,"blue",1,6,1,"js-scroll-button-response",302,1,3,100,75,50,55,55,70,60,"blueblueredblueblueblue","1  1  0  1  1  1",100,100,0.91304347826087,"blue","blue","red","blue","blue","blue"
"2501",12821258,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,5759.40000009537,"red",0,6,0,"js-scroll-button-response",305,1,3,101,65,65,75,75,70,70,"redredblueredbluered","0  0  1  0  1  0",72,86,0.224770642201835,"red","red","blue","red","blue","red"
"2502",12821258,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,6163.29999995232,"blue",1,6,1,"js-scroll-button-response",308,1,3,102,75,50,65,75,70,70,"blueredredredblueblue","1  0  0  0  1  1",50,75,0.745652173913043,"blue","red","red","red","blue","blue"
"2503",12821258,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,5904.90000009537,"blue",1,6,1,"js-scroll-button-response",311,1,3,103,75,70,50,75,55,50,"redblueredblueredred","0  1  0  1  0  0",50,75,0.65625,"red","blue","red","blue","red","red"
"2504",12821258,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,11622.3999998569,"red",0,6,0,"js-scroll-button-response",314,1,3,104,55,50,50,50,70,70,"blueredblueredredred","1  0  1  0  0  0",58,79,0.183333333333333,"blue","red","blue","red","red","red"
"2505",12821258,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,7272,"red",0,6,0,"js-scroll-button-response",317,1,3,105,55,65,50,75,70,65,"redblueblueredredred","0  1  1  0  0  0",62,81,0.104651162790698,"red","blue","blue","red","red","red"
"2506",12821258,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,5584.70000004768,"blue",0,6,1,"js-scroll-button-response",320,0,3,106,55,60,55,55,55,75,"blueblueredbluebluered","1  1  0  1  1  0",50,75,0.42756183745583,"blue","blue","red","blue","blue","red"
"2507",12821258,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,5518,"blue",1,6,1,"js-scroll-button-response",323,1,3,107,55,70,50,75,55,70,"bluebluebluebluebluered","1  1  1  1  1  0",58,79,0.817567567567568,"blue","blue","blue","blue","blue","red"
"2508",12821258,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,6931.79999995232,"blue",1,6,1,"js-scroll-button-response",326,1,3,108,75,50,70,60,60,55,"blueblueredbluebluered","1  1  0  1  1  0",50,75,0.702989392478303,"blue","blue","red","blue","blue","red"
"2509",12821258,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,6078.20000004768,"red",0,6,0,"js-scroll-button-response",329,1,3,109,75,50,65,65,50,70,"redblueblueblueredred","0  1  1  1  0  0",29,64.5,0.330078125,"red","blue","blue","blue","red","red"
"2510",12821258,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,8603.60000014305,"red",0,6,0,"js-scroll-button-response",332,1,3,110,65,60,75,60,75,65,"redblueredredredblue","0  1  0  0  0  1",63,81.5,0.1,"red","blue","red","red","red","blue"
"2511",12821258,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,5599.70000004768,"red",0,6,0,"js-scroll-button-response",335,1,3,111,50,75,65,50,60,60,"redredredredredred","0  0  0  0  0  0",100,100,0.0738786279683377,"red","red","red","red","red","red"
"2512",12821258,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,5579.5,"red",0,6,0,"js-scroll-button-response",338,1,3,112,50,50,55,75,50,60,"blueblueblueredredred","1  1  1  0  0  0",100,100,0.213592233009709,"blue","blue","blue","red","red","red"
"2513",12821258,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,4887.70000004768,"red",0,6,0,"js-scroll-button-response",341,1,3,113,75,70,55,65,55,50,"redredblueblueredred","0  0  1  1  0  0",100,100,0.209677419354839,"red","red","blue","blue","red","red"
"2514",12821258,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,5310.20000004768,"blue",1,6,1,"js-scroll-button-response",344,1,3,114,60,55,70,55,65,55,"blueredblueblueblueblue","1  0  1  1  1  1",52,76,0.888198757763975,"blue","red","blue","blue","blue","blue"
"2515",12821258,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,5689.5,"red",0,6,0,"js-scroll-button-response",347,1,3,115,65,50,70,55,50,75,"redblueredbluebluered","0  1  0  1  1  0",86,93,0.0859375,"red","blue","red","blue","blue","red"
"2516",12821258,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,6092.70000004768,"blue",1,6,1,"js-scroll-button-response",350,1,3,116,70,75,55,75,50,60,"redblueblueblueredred","0  1  1  1  0  0",59,79.5,0.758620689655172,"red","blue","blue","blue","red","red"
"2517",12821258,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,5966.19999980927,"blue",1,6,1,"js-scroll-button-response",353,1,3,117,50,55,70,55,70,55,"redblueredblueblueblue","0  1  0  1  1  1",33,66.5,0.646116504854369,"red","blue","red","blue","blue","blue"
"2518",12821258,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,5859.20000004768,"red",0,6,0,"js-scroll-button-response",356,1,3,118,75,55,70,60,70,75,"blueblueblueredredred","1  1  1  0  0  0",36,68,0.448979591836735,"blue","blue","blue","red","red","red"
"2519",12821258,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,5856.29999995232,"blue",1,6,1,"js-scroll-button-response",359,1,3,119,55,60,75,55,50,55,"blueredblueredblueblue","1  0  1  0  1  1",51,75.5,0.709677419354839,"blue","red","blue","red","blue","blue"
"2520",12821258,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,8203.10000014305,"blue",0,6,1,"js-scroll-button-response",362,0,3,120,55,70,55,50,50,70,"blueredblueblueredred","1  0  1  1  0  0",49,74.5,0.215302491103203,"blue","red","blue","blue","red","red"
"2521",12821258,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,7771.59999990463,"blue",1,6,1,"js-scroll-button-response",366,1,4,121,55,55,70,60,50,75,"blueblueblueredredblue","1  1  1  0  0  1",51,75.5,0.874548270521425,"blue","blue","blue","red","red","blue"
"2522",12821258,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,5809.79999995232,"red",0,6,0,"js-scroll-button-response",369,1,4,122,50,50,65,50,70,50,"blueblueredblueredred","1  1  0  1  0  0",56,78,0.1875,"blue","blue","red","blue","red","red"
"2523",12821258,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,5475.40000009537,"red",0,6,0,"js-scroll-button-response",372,1,4,123,65,70,70,70,70,75,"blueredredredredred","1  0  0  0  0  0",100,100,0.0204569297120877,"blue","red","red","red","red","red"
"2524",12821258,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,4492.89999985695,"blue",1,6,1,"js-scroll-button-response",375,1,4,124,65,75,75,65,50,60,"blueblueblueblueblueblue","1  1  1  1  1  1",100,100,0.978974468998069,"blue","blue","blue","blue","blue","blue"
"2525",12821258,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,13777.8999998569,"red",0,6,0,"js-scroll-button-response",378,1,4,125,50,65,60,65,70,60,"blueredredredbluered","1  0  0  0  1  0",49,74.5,0.23117101937658,"blue","red","red","red","blue","red"
"2526",12821258,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,5379.70000004768,"blue",1,6,1,"js-scroll-button-response",381,1,4,126,60,60,50,75,70,65,"redblueredblueblueblue","0  1  0  1  1  1",94,97,0.928571428571428,"red","blue","red","blue","blue","blue"
"2527",12821258,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,6,6,6,6212.20000004768,"blue",1,6,1,"js-scroll-button-response",384,1,4,127,60,70,50,70,50,70,"blueredredblueredblue","1  0  0  1  0  1",52,76,0.777777777777778,"blue","red","red","blue","red","blue"
