ParticipantPrivateID,randomiser_475f,ResponseButtonOrder,Sources,Trials_perBlock_,Blocks,MinimumSamples,MaximumSamples,RT,Stimulus,NoOfStimuli,CorrectResponse,TrialType,TrialIndex,Block,TrialNumber,Sample_Reliability,Sample_Color,Sample_NumColor,SliderResponse,PosteriorBlue
14575480,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,7,6,6,13960.5999999978,red,6,0,js-scroll-button-response-revised,61,1,1,65           65           65           50           55           65,redblueredblueredred,0  1  0  1  0  0,25,19.1739130434783
14575480,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,7,6,6,5624.19999999925,red,6,0,js-scroll-button-response-revised,63,1,1,50           65           55           55           65           50,redredblueblueblueblue,0  0  1  1  1  1,61,59.9009900990099
14575480,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,7,6,6,6276.69999999925,red,6,0,js-scroll-button-response-revised,65,1,1,50           50           50           55           50           55,blueblueblueblueredred,1  1  1  1  0  0,77,50
14575480,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,7,6,6,7600.69999999925,blue,6,1,js-scroll-button-response-revised,67,1,1,65           65           55           50           50           65,blueblueredblueredblue,1  1  0  1  0  1,73,83.9760468869447
14575480,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,7,6,6,9921.40000000224,blue,6,1,js-scroll-button-response-revised,69,1,1,55           55           50           50           55           65,redblueredredbluered,0  1  0  0  1  0,51,39.6907216494845
14575480,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,7,6,6,8930,blue,6,1,js-scroll-button-response-revised,71,1,1,50           55           55           50           55           50,blueblueblueredredred,1  1  1  0  0  0,53,55
14575480,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,7,6,6,16263.1999999993,blue,6,1,js-scroll-button-response-revised,73,1,1,65           55           50           55           55           65,redredredredredblue,0  0  0  0  0  1,21,35.3883495145631
14575480,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,7,6,6,7493.70000000298,blue,6,1,js-scroll-button-response-revised,75,1,1,65           65           50           65           55           55,blueblueblueblueblueblue,1  1  1  1  1  1,84,90.5377699066821
14575480,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,7,6,6,6871.69999999925,red,6,0,js-scroll-button-response-revised,77,1,1,55           55           50           50           65           65,redredredredbluered,0  0  0  0  1  0,30,40.0990099009901
14575480,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,7,6,6,8029.39999999851,red,6,0,js-scroll-button-response-revised,79,1,1,50  50  50  65  65  50,blueblueblueblueredblue,1  1  1  1  0  1,87,50
14575480,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,7,6,6,21014.299999997,blue,6,1,js-scroll-button-response-revised,81,1,1,65           50           65           65           55           50,blueredblueblueredblue,1  0  1  1  0  1,76,83.9760468869447
14575480,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,7,6,6,13850.700000003,red,6,0,js-scroll-button-response-revised,84,2,1,50           50           50           65           50           55,blueblueblueredredblue,1  1  1  0  0  1,72,39.6907216494845
14575480,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,7,6,6,10388.8000000045,red,6,0,js-scroll-button-response-revised,86,2,1,65           50           55           65           55           50,blueblueredredbluered,1  1  0  0  1  0,76,50
14575480,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,7,6,6,6323.69999999553,blue,6,1,js-scroll-button-response-revised,88,2,1,55           55           65           55           55           65,redblueblueblueblueblue,0  1  1  1  1  1,87,83.7455975100336
14575480,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,7,6,6,6198.70000000298,blue,6,1,js-scroll-button-response-revised,90,2,1,65           55           50           55           55           55,blueredredblueblueblue,1  0  0  1  1  1,78,73.5046728971963
14575480,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,7,6,6,10136.6999999955,blue,6,1,js-scroll-button-response-revised,92,2,1,65           55           55           55           65           50,blueredblueblueredred,1  0  1  1  0  0,58,55
14575480,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,7,6,6,8533.10000000149,blue,6,1,js-scroll-button-response-revised,94,2,1,50           65           65           55           65           50,redblueblueblueredblue,0  1  1  1  0  1,70,69.4174757281553
14575480,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,7,6,6,10402.099999994,red,6,0,js-scroll-button-response-revised,96,2,1,65           50           65           55           65           55,blueblueredredredblue,1  1  0  0  0  1,69,35
14575480,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,7,6,6,7616.39999999851,red,6,0,js-scroll-button-response-revised,98,2,1,55           50           65           65           50           50,redblueredblueredred,0  1  0  1  0  0,37,45
14575480,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,7,6,6,6931.60000000149,blue,6,1,js-scroll-button-response-revised,100,2,1,55           65           55           50           65           65,redbluebluebluebluered,0  1  1  1  1  0,50,65
14575480,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,7,6,6,7681.79999999702,blue,6,1,js-scroll-button-response-revised,102,2,1,55           65           55           50           55           55,blueblueblueredredblue,1  1  1  0  0  1,71,73.5046728971963
14575480,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,7,6,6,8325.10000000149,blue,6,1,js-scroll-button-response-revised,104,2,1,65           50           65           65           55           65,blueblueredblueredblue,1  1  0  1  0  1,81,73.8349514563107
14575480,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,7,6,6,7724.70000000298,red,6,0,js-scroll-button-response-revised,106,2,1,55           55           65           50           65           65,redblueredbluebluered,0  1  0  1  1  0,79,35
14575480,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,7,6,6,5984.5,blue,6,1,js-scroll-button-response-revised,108,2,1,55           65           55           65           50           55,redbluebluebluebluered,0  1  1  1  1  0,82,73.8349514563107
14575480,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,7,6,6,6346.80000000447,red,6,0,js-scroll-button-response-revised,110,2,1,55           65           50           65           55           50,blueblueblueredbluered,1  1  1  0  1  0,63,59.9009900990099
14575480,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,7,6,6,12505,blue,6,1,js-scroll-button-response-revised,112,2,1,65           65           55           50           50           50,blueblueredblueredblue,1  1  0  1  0  1,74,73.8349514563107
14575480,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,7,6,6,10037.8000000045,red,6,0,js-scroll-button-response-revised,114,2,1,65           50           50           65           65           55,redredredblueblueblue,0  0  0  1  1  1,68,69.4174757281553
14575480,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,7,6,6,10469.3000000045,red,6,0,js-scroll-button-response-revised,116,2,1,50  65  65  65  65  50,blueredredblueredblue,1  0  0  1  0  1,75,22.4770642201835
14575480,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,7,6,6,6324.29999999702,red,6,0,js-scroll-button-response-revised,118,2,1,50  50  65  65  50  65,blueredblueblueredred,1  0  1  1  0  0,60,65
14575480,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,7,6,6,7794.39999999851,red,6,0,js-scroll-button-response-revised,120,2,1,65           55           65           50           50           50,blueblueredredredred,1  1  0  0  0  0,20,55
14575480,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,7,6,6,7155.20000000298,blue,6,1,js-scroll-button-response-revised,122,2,1,50           55           65           65           50           55,blueblueredbluebluered,1  1  0  1  1  0,75,50
14575480,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,7,6,6,7206.89999999851,red,6,0,js-scroll-button-response-revised,124,2,1,50           55           55           65           55           50,blueredblueblueredblue,1  0  1  1  0  1,76,60.3092783505155
14575480,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,7,6,6,6575.39999999851,blue,6,1,js-scroll-button-response-revised,126,2,1,50           55           50           55           55           50,blueblueredredredred,1  1  0  0  0  0,33,45
14575480,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,7,6,6,7364.09999999404,blue,6,1,js-scroll-button-response-revised,128,2,1,65           50           65           55           50           50,blueblueredredredred,1  1  0  0  0  0,39,45
14575480,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,7,6,6,15432.299999997,blue,6,1,js-scroll-button-response-revised,130,2,1,55           65           55           55           55           65,redredblueredblueblue,0  0  1  0  1  1,49,50
14575480,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,7,6,6,10171.1999999955,red,6,0,js-scroll-button-response-revised,132,2,1,50           55           55           50           65           65,blueblueredredbluered,1  1  0  0  1  0,49,50
14575480,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,7,6,6,8325.40000000596,red,6,0,js-scroll-button-response-revised,134,2,1,65           65           65           65           65           55,blueblueblueblueredblue,1  1  1  1  0  1,66,88.6732222792985
14575480,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,7,6,6,7871.89999999851,blue,6,1,js-scroll-button-response-revised,136,2,1,65           65           50           65           50           55,blueblueblueredredred,1  1  1  0  0  0,48,60.3092783505155
14575480,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,7,6,6,17199.3000000045,red,6,0,js-scroll-button-response-revised,138,2,1,65           55           55           50           65           55,blueblueblueblueblueblue,1  1  1  1  1  1,69,86.2959410726617
14575480,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,7,6,6,7365.5,red,6,0,js-scroll-button-response-revised,140,2,1,65           50           55           50           65           55,blueredredbluebluered,1  0  0  1  1  0,51,69.7777551228464
14575480,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,7,6,6,7829.80000000447,blue,6,1,js-scroll-button-response-revised,142,2,1,65           65           50           55           50           55,blueredredredredblue,1  0  0  0  0  1,35,50
14575480,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,7,6,6,8110.10000000149,blue,6,1,js-scroll-button-response-revised,144,2,1,65           55           65           55           55           55,blueblueblueblueredred,1  1  1  1  0  0,65,77.5229357798165
14575480,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,7,6,6,17498.200000003,blue,6,1,js-scroll-button-response-revised,146,2,1,65           55           50           50           55           55,blueblueredbluebluered,1  1  0  1  1  0,73,69.4174757281553
14575480,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,7,6,6,9842,blue,6,1,js-scroll-button-response-revised,148,2,1,65           55           65           50           50           65,blueblueblueredblueblue,1  1  1  0  1  1,79,88.6732222792984
14575480,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,7,6,6,8150.29999999702,red,6,0,js-scroll-button-response-revised,150,2,1,55           50           50           50           50           50,blueredredblueredblue,1  0  0  1  0  1,54,55
14575480,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,7,6,6,9192,red,6,0,js-scroll-button-response-revised,152,2,1,65           50           50           50           55           65,redblueblueblueredblue,0  1  1  1  0  1,64,45
14575480,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,7,6,6,15412.200000003,blue,6,1,js-scroll-button-response-revised,154,2,1,55           50           50           50           50           50,blueblueblueredblueblue,1  1  1  0  1  1,48,55
14575480,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,7,6,6,8157.80000000447,red,6,0,js-scroll-button-response-revised,156,2,1,65           50           65           65           65           55,redredredredbluered,0  0  0  0  1  0,20,19.1739130434783
14575480,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,7,6,6,9498.20000000298,red,6,0,js-scroll-button-response-revised,158,2,1,55           65           65           50           50           55,redredblueblueredred,0  0  1  1  0  0,33,40.0990099009901
14575480,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,7,6,6,9467.10000000149,red,6,0,js-scroll-button-response-revised,160,2,1,50           50           55           65           65           65,redblueredblueredblue,0  1  0  1  0  1,50,60.3092783505155
14575480,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,7,6,6,8828.89999999851,blue,6,1,js-scroll-button-response-revised,162,2,1,50           55           50           55           55           55,redredblueredblueblue,0  0  1  0  1  1,67,50
14575480,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,7,6,6,29082.1999999955,red,6,0,js-scroll-button-response-revised,165,3,1,50           55           50           55           50           50,redredredredredblue,0  0  0  0  0  1,13,40.0990099009901
14575480,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,7,6,6,10029.3999999985,blue,6,1,js-scroll-button-response-revised,167,3,1,50           50           65           55           50           65,redredblueredredblue,0  0  1  0  0  1,36,73.8349514563107
14575480,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,7,6,6,13528.299999997,blue,6,1,js-scroll-button-response-revised,169,3,1,50           55           55           55           55           55,redblueblueredblueblue,0  1  1  0  1  1,73,64.6116504854369
14575480,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,7,6,6,20035.5,blue,6,1,js-scroll-button-response-revised,171,3,1,50           55           55           55           55           55,blueblueredblueblueblue,1  1  0  1  1  1,72,64.6116504854369
14575480,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,7,6,6,23148.299999997,red,6,0,js-scroll-button-response-revised,173,3,1,65           65           55           50           65           55,blueredblueredbluered,1  0  1  0  1  0,22,65
14575480,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,7,6,6,8194.5,red,6,0,js-scroll-button-response-revised,175,3,1,65           50           50           50           55           65,redredredblueredred,0  0  0  1  0  0,44,19.1739130434783
14575480,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,7,6,6,7295.19999999553,red,6,0,js-scroll-button-response-revised,177,3,1,55           50           55           50           65           65,blueredblueblueredred,1  0  1  1  0  0,46,30.2222448771536
14575480,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,7,6,6,6309.5,red,6,0,js-scroll-button-response-revised,179,3,1,55           65           65           65           65           55,redredblueblueredred,0  0  1  1  0  0,35,40.0990099009901
14575480,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,7,6,6,10684.6999999955,blue,6,1,js-scroll-button-response-revised,181,3,1,50           65           50           65           55           65,redblueblueredredblue,0  1  1  0  0  1,43,60.3092783505155
14575480,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,7,6,6,6333.10000000149,blue,6,1,js-scroll-button-response-revised,183,3,1,50  50  65  50  50  50,redredblueredredred,0  0  1  0  0  0,41,65
14575480,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,7,6,6,18736.8999999985,red,6,0,js-scroll-button-response-revised,185,3,1,55           55           50           65           50           55,blueredblueredbluered,1  0  1  0  1  0,51,30.5825242718447
14575480,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,7,6,6,8957.5,red,6,0,js-scroll-button-response-revised,187,3,1,65           65           50           55           50           55,redredblueredbluered,0  0  1  0  1  0,50,16.2544024899664
14575480,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,7,6,6,8548.89999999851,blue,6,1,js-scroll-button-response-revised,189,3,1,50           55           65           50           55           65,redredredblueredblue,0  0  0  1  0  1,40,40.0990099009901
14575480,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,7,6,6,8722.79999999702,blue,6,1,js-scroll-button-response-revised,191,3,1,50           55           55           50           50           50,redblueredredredblue,0  1  0  0  0  1,50,50
14575480,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,7,6,6,13717.5,blue,6,1,js-scroll-button-response-revised,193,3,1,55           55           65           50           50           65,redredbluebluebluered,0  0  1  1  1  0,44,40.0990099009901
14575480,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,7,6,6,9678.5,red,6,0,js-scroll-button-response-revised,195,3,1,55           55           65           65           55           55,redredblueblueredred,0  0  1  1  0  0,35,60.7161357515915
14575480,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,7,6,6,6535.59999999404,red,6,0,js-scroll-button-response-revised,197,3,1,50           65           55           50           50           55,redredblueblueredblue,0  0  1  1  0  1,52,44.5789473684211
14575480,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,7,6,6,26568.799999997,blue,6,1,js-scroll-button-response-revised,199,3,1,55           65           50           65           65           65,redblueredblueblueblue,0  1  0  1  1  1,59,90.6826359980244
14575480,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,7,6,6,8134,blue,6,1,js-scroll-button-response-revised,201,3,1,65           50           65           55           55           65,blueredredblueblueblue,1  0  0  1  1  1,58,73.5046728971963
14575480,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,7,6,6,9623.89999999851,red,6,0,js-scroll-button-response-revised,203,3,1,65           50           50           55           65           55,redredredredbluered,0  0  0  0  1  0,43,40.0990099009901
14575480,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,7,6,6,8359.29999999702,blue,6,1,js-scroll-button-response-revised,205,3,1,65           50           55           65           65           65,redblueblueblueblueblue,0  1  1  1  1  1,70,80.8260869565217
14575480,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,7,6,6,9567.20000000298,red,6,0,js-scroll-button-response-revised,207,3,1,50  65  65  50  50  65,blueblueredblueblueblue,1  1  0  1  1  1,61,65
14575480,Button0Red,1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.65}",40,7,6,6,9414.5,blue,6,1,js-scroll-button-response-revised,209,3,1,50           65           65           55           65           55,blueblueblueblueblueblue,1  1  1  1  1  1,71,90.5377699066821
