"","ParticipantPrivateID","randomiser_475f","ResponseButtonOrder","Sources","Trials_perBlock_","Blocks","MinimumSamples","MaximumSamples","RT","Stimulus","NoOfStimuli","CorrectResponse","TrialType","TrialIndex","Block","TrialNumber","proba_1","proba_2","proba_3","proba_4","proba_5","proba_6","Sample_Color","Sample_NumColor","SliderResponse","PosteriorBlue","color_1","color_2","color_3","color_4","color_5","color_6"
"1",14785292,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,7,6,6,46851.1000000238,"red",6,0,"js-scroll-button-response-revised",3,1,1,65,65,55,60,75,50,"blueblueblueredblueblue","1  1  1  0  1  1",70,89.396489540755,"blue","blue","blue","red","blue","blue"
"2",14785292,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,7,6,6,4363.5,"red",6,0,"js-scroll-button-response-revised",5,1,1,65,70,70,75,75,65,"redredredredredred","0  0  0  0  0  0",25,0.588235294117647,"red","red","red","red","red","red"
"3",14785292,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,7,6,6,4692.59999990463,"red",6,0,"js-scroll-button-response-revised",7,1,1,50,65,55,70,55,55,"redredredblueredred","0  0  0  1  0  0",60,40.7634371790483,"red","red","red","blue","red","red"
"4",14785292,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,7,6,6,12315.8000000715,"blue",6,1,"js-scroll-button-response-revised",9,1,1,55,60,65,50,75,50,"blueredblueblueredblue","1  0  1  1  0  1",25,33.5287221570926,"blue","red","blue","blue","red","blue"
"5",14785292,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,7,6,6,13701,"blue",6,1,"js-scroll-button-response-revised",11,1,1,65,70,75,50,65,70,"redredblueredblueblue","0  0  1  0  1  1",50,75,"red","red","blue","red","blue","blue"
"6",14785292,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,7,6,6,13844.1000000238,"red",6,0,"js-scroll-button-response-revised",13,1,1,70,60,75,70,50,70,"bluebluebluebluebluered","1  1  1  1  1  0",60,91.304347826087,"blue","blue","blue","blue","blue","red"
"7",14785292,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,7,6,6,9804.60000002384,"blue",6,1,"js-scroll-button-response-revised",15,1,1,75,65,50,55,55,70,"bluebluebluebluebluered","1  1  1  1  1  0",58,78.103277060576,"blue","blue","blue","blue","blue","red"
"8",14785292,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,7,6,6,6740.40000009537,"red",6,0,"js-scroll-button-response-revised",17,1,1,65,70,50,65,65,55,"blueblueblueredredred","1  1  1  0  0  0",50,50.6896551724138,"blue","blue","blue","red","red","red"
"9",14785292,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,7,6,6,4804.39999997616,"red",6,0,"js-scroll-button-response-revised",19,1,1,65,65,65,60,60,60,"redredredredredred","0  0  0  0  0  0",40,4.42131382627331,"red","red","red","red","red","red"
"10",14785292,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,7,6,6,5020.39999997616,"blue",6,1,"js-scroll-button-response-revised",21,1,1,50,55,70,75,50,55,"blueredblueblueblueblue","1  0  1  1  1  1",60,87.5,"blue","red","blue","blue","blue","blue"
"11",14785292,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,7,6,6,11388.3000000715,"red",6,0,"js-scroll-button-response-revised",23,1,1,70,60,55,60,50,60,"redblueredredbluered","0  1  0  0  1  0",54,18.9473684210526,"red","blue","red","red","blue","red"
"12",14785292,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,7,6,6,37908.1000000238,"red",6,0,"js-scroll-button-response-revised",25,1,1,60,55,55,75,60,60,"blueredblueredbluered","1  0  1  0  1  0",50,33.3333333333333,"blue","red","blue","red","blue","red"
"13",14785292,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,7,6,6,5548.29999995232,"red",6,0,"js-scroll-button-response-revised",27,1,1,65,50,65,75,70,65,"redredredredredred","0  0  0  0  0  0",16,2.18165627782725,"red","red","red","red","red","red"
"14",14785292,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,7,6,6,4797.39999997616,"red",6,0,"js-scroll-button-response-revised",29,1,1,50,75,65,70,60,55,"redredredblueredred","0  0  0  1  0  0",39,18.595825426945,"red","red","red","blue","red","red"
"15",14785292,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,7,6,6,10236.7999999523,"blue",6,1,"js-scroll-button-response-revised",31,1,1,50,50,65,75,55,75,"blueredredblueredred","1  0  0  1  0  0",39,30.5825242718447,"blue","red","red","blue","red","red"
"16",14785292,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,7,6,6,4860,"blue",6,1,"js-scroll-button-response-revised",33,1,1,55,70,55,65,60,55,"blueredredblueredblue","1  0  0  1  0  1",50,39.3397524071527,"blue","red","red","blue","red","blue"
"17",14785292,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,7,6,6,17652.3999999762,"blue",6,1,"js-scroll-button-response-revised",35,1,1,65,55,60,50,60,55,"redblueredblueredblue","0  1  0  1  0  1",50,26.3350174893121,"red","blue","red","blue","red","blue"
"18",14785292,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,7,6,6,4444.5,"blue",6,1,"js-scroll-button-response-revised",37,1,1,50,65,65,60,50,75,"blueredblueblueblueblue","1  0  1  1  1  1",60,81.8181818181818,"blue","red","blue","blue","blue","blue"
"19",14785292,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,7,6,6,4476.70000004768,"blue",6,1,"js-scroll-button-response-revised",39,1,1,75,65,75,75,75,50,"blueredredblueblueblue","1  0  0  1  1  1",60,82.8947368421053,"blue","red","red","blue","blue","blue"
"20",14785292,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,7,6,6,12244.7999999523,"blue",6,1,"js-scroll-button-response-revised",41,1,1,55,65,65,70,70,65,"redredblueredblueblue","0  0  1  0  1  1",50,60.3092783505155,"red","red","blue","red","blue","blue"
"21",14785292,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,7,6,6,4396.40000009537,"blue",6,1,"js-scroll-button-response-revised",43,1,1,70,55,65,60,50,60,"blueblueblueblueblueblue","1  1  1  1  1  1",93,92.258064516129,"blue","blue","blue","blue","blue","blue"
"22",14785292,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,7,6,6,4356.39999997616,"red",6,0,"js-scroll-button-response-revised",45,1,1,50,60,50,65,65,60,"blueredredblueblueblue","1  0  0  1  1  1",63,77.5229357798165,"blue","red","red","blue","blue","blue"
"23",14785292,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,7,6,6,7859.79999995232,"red",6,0,"js-scroll-button-response-revised",47,1,1,70,60,55,55,50,65,"redblueblueblueblueblue","0  1  1  1  1  1",48,64.0733197556008,"red","blue","blue","blue","blue","blue"
"24",14785292,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,7,6,6,13540.3000000715,"red",6,0,"js-scroll-button-response-revised",49,1,1,60,60,70,60,65,75,"redredblueredredblue","0  0  1  0  0  1",60,52.7590847913863,"red","red","blue","red","red","blue"
"25",14785292,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,7,6,6,5500.80000007153,"blue",6,1,"js-scroll-button-response-revised",51,1,1,55,55,75,70,50,60,"blueblueblueblueredblue","1  1  1  1  0  1",71,94.0066592674806,"blue","blue","blue","blue","red","blue"
"26",14785292,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,7,6,6,22404.6000000238,"blue",6,1,"js-scroll-button-response-revised",53,1,1,70,70,65,55,65,50,"redblueblueblueredred","0  1  1  1  0  0",50,55,"red","blue","blue","blue","red","red"
"27",14785292,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,7,6,6,24396,"blue",6,1,"js-scroll-button-response-revised",55,1,1,75,65,65,70,60,70,"blueredbluebluebluered","1  0  1  1  1  0",58,81.8181818181818,"blue","red","blue","blue","blue","red"
"28",14785292,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,7,6,6,5012.79999995232,"red",6,0,"js-scroll-button-response-revised",57,1,1,70,70,65,55,70,55,"blueblueredredredred","1  1  0  0  0  0",54,45.6837016574586,"blue","blue","red","red","red","red"
"29",14785292,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,7,6,6,4299.40000009537,"blue",6,1,"js-scroll-button-response-revised",59,1,1,70,60,70,50,75,60,"redblueblueblueredblue","0  1  1  1  0  1",64,42.8571428571429,"red","blue","blue","blue","red","blue"
"30",14785292,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,7,6,6,4380.70000004768,"red",6,0,"js-scroll-button-response-revised",61,1,1,50,75,65,65,75,55,"redredredblueredred","0  0  0  1  0  0",19,8.33333333333334,"red","red","red","blue","red","red"
"31",14785292,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,7,6,6,46955.7000000477,"blue",6,1,"js-scroll-button-response-revised",63,1,1,65,65,75,70,60,50,"redredblueblueredblue","0  0  1  1  0  1",50,57.5020955574183,"red","red","blue","blue","red","blue"
"32",14785292,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,7,6,6,3509.10000002384,"blue",6,1,"js-scroll-button-response-revised",65,1,1,65,75,65,55,70,75,"blueblueblueblueredred","1  1  1  1  0  0",61,64.3698060941828,"blue","blue","blue","blue","red","red"
"33",14785292,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,7,6,6,4021.20000004768,"blue",6,1,"js-scroll-button-response-revised",67,1,1,55,55,50,75,70,75,"blueredredblueblueblue","1  0  0  1  1  1",61,95.4545454545455,"blue","red","red","blue","blue","blue"
"34",14785292,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,7,6,6,3684.69999992847,"red",6,0,"js-scroll-button-response-revised",69,1,1,70,75,55,55,70,70,"redredredredredred","0  0  0  0  0  0",30,1.72617920060618,"red","red","red","red","red","red"
"35",14785292,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,7,6,6,3341.79999995232,"blue",6,1,"js-scroll-button-response-revised",71,1,1,60,55,50,65,50,75,"blueredblueredblueblue","1  0  1  0  1  1",63,66.4712778429074,"blue","red","blue","red","blue","blue"
"36",14785292,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,7,6,6,4228.29999995232,"blue",6,1,"js-scroll-button-response-revised",73,1,1,50,70,75,65,70,70,"blueredblueredblueblue","1  0  1  0  1  1",57,79.0322580645161,"blue","red","blue","red","blue","blue"
"37",14785292,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,7,6,6,41412,"red",6,0,"js-scroll-button-response-revised",75,1,1,65,50,55,55,75,75,"redblueblueredredred","0  1  1  0  0  0",30,5.64516129032258,"red","blue","blue","red","red","red"
"38",14785292,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,7,6,6,24636.4000000954,"red",6,0,"js-scroll-button-response-revised",77,1,1,55,65,70,65,50,75,"redblueredredredred","0  1  0  0  0  0",24,10.4651162790698,"red","blue","red","red","red","red"
"39",14785292,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,7,6,6,69996.7999999523,"red",6,0,"js-scroll-button-response-revised",79,1,1,65,55,70,60,60,75,"blueredredredredred","1  0  0  0  0  0",24,8.79864636209814,"blue","red","red","red","red","red"
"40",14785292,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,7,6,6,20962.9000000954,"red",6,0,"js-scroll-button-response-revised",81,1,1,75,60,75,60,50,65,"redredredblueredblue","0  0  0  1  0  1",50,17.1052631578947,"red","red","red","blue","red","blue"
"41",14785292,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,7,6,6,4050.39999997616,"blue",6,1,"js-scroll-button-response-revised",84,2,1,75,75,75,50,60,60,"blueredredredredblue","1  0  0  0  0  1",50,25,"blue","red","red","red","red","blue"
"42",14785292,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,7,6,6,7548.39999997616,"red",6,0,"js-scroll-button-response-revised",86,2,1,75,55,65,50,75,60,"blueblueredredredred","1  1  0  0  0  0",40,30.4950495049505,"blue","blue","red","red","red","red"
"43",14785292,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,7,6,6,7372.69999992847,"red",6,0,"js-scroll-button-response-revised",88,2,1,75,65,65,70,50,65,"blueblueblueredblueblue","1  1  1  0  1  1",85,89.1720032470461,"blue","blue","blue","red","blue","blue"
"44",14785292,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,7,6,6,4187.70000004768,"blue",6,1,"js-scroll-button-response-revised",90,2,1,75,65,50,50,55,60,"redredblueblueredred","0  0  1  1  0  0",45,8.9171974522293,"red","red","blue","blue","red","red"
"45",14785292,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,7,6,6,5836.70000004768,"red",6,0,"js-scroll-button-response-revised",92,2,1,70,50,55,70,65,50,"redredredredblueblue","0  0  0  0  1  1",40,21.8193120596768,"red","red","red","red","blue","blue"
"46",14785292,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,7,6,6,4108.20000004768,"red",6,0,"js-scroll-button-response-revised",94,2,1,65,55,65,75,75,50,"redblueredredredblue","0  1  0  0  0  1",44,3.78830475119483,"red","blue","red","red","red","blue"
"47",14785292,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,7,6,6,6252.80000007153,"red",6,0,"js-scroll-button-response-revised",96,2,1,50,60,65,75,75,70,"blueredredredredred","1  0  0  0  0  0",20,1.68067226890756,"blue","red","red","red","red","red"
"48",14785292,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,7,6,6,6076.39999997616,"red",6,0,"js-scroll-button-response-revised",98,2,1,65,65,65,65,65,65,"redredblueredbluered","0  0  1  0  1  0",50,22.4770642201835,"red","red","blue","red","blue","red"
"49",14785292,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,7,6,6,10356.7000000477,"blue",6,1,"js-scroll-button-response-revised",100,2,1,75,55,65,50,50,55,"blueblueblueblueblueblue","1  1  1  1  1  1",71,89.2735527809308,"blue","blue","blue","blue","blue","blue"
"50",14785292,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,7,6,6,4749.70000004768,"blue",6,1,"js-scroll-button-response-revised",102,2,1,60,65,75,75,50,50,"blueblueblueblueredred","1  1  1  1  0  0",57,96.1643835616438,"blue","blue","blue","blue","red","red"
"51",14785292,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,7,6,6,9523.20000004768,"red",6,0,"js-scroll-button-response-revised",104,2,1,75,70,65,75,75,60,"redredblueredredblue","0  0  1  0  0  1",24,4.23452768729642,"red","red","blue","red","red","blue"
"52",14785292,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,7,6,6,6947.89999997616,"blue",6,1,"js-scroll-button-response-revised",106,2,1,75,65,65,60,60,75,"redredblueblueredblue","0  0  1  1  0  1",64,50,"red","red","blue","blue","red","blue"
"53",14785292,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,7,6,6,4620.30000007153,"blue",6,1,"js-scroll-button-response-revised",108,2,1,70,60,75,50,60,75,"redredblueblueredred","0  0  1  1  0  0",34,16,"red","red","blue","blue","red","red"
"54",14785292,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,7,6,6,4100.59999990463,"blue",6,1,"js-scroll-button-response-revised",110,2,1,75,55,65,55,55,75,"blueredblueblueredblue","1  0  1  1  0  1",53,93.1858407079646,"blue","red","blue","blue","red","blue"
"55",14785292,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,7,6,6,77643.2000000477,"blue",6,1,"js-scroll-button-response-revised",112,2,1,60,50,55,70,75,75,"blueredblueblueblueblue","1  0  1  1  1  1",75,97.4683544303797,"blue","red","blue","blue","blue","blue"
"56",14785292,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,7,6,6,9245.5,"red",6,0,"js-scroll-button-response-revised",114,2,1,70,70,50,55,50,60,"redblueredredbluered","0  1  0  0  1  0",40,35.2941176470588,"red","blue","red","red","blue","red"
"57",14785292,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,7,6,6,12236,"red",6,0,"js-scroll-button-response-revised",116,2,1,75,65,75,55,75,65,"blueblueredredredred","1  1  0  0  0  0",14,21.4285714285714,"blue","blue","red","red","red","red"
"58",14785292,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,7,6,6,38660.7999999523,"red",6,0,"js-scroll-button-response-revised",118,2,1,65,65,55,65,50,75,"redblueredbluebluered","0  1  0  1  1  0",50,33.6206896551724,"red","blue","red","blue","blue","red"
"59",14785292,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,7,6,6,4228.20000004768,"blue",6,1,"js-scroll-button-response-revised",120,2,1,65,60,75,50,50,70,"redredblueredblueblue","0  0  1  0  1  1",50,71.5328467153285,"red","red","blue","red","blue","blue"
"60",14785292,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,7,6,6,4364.70000004768,"blue",6,1,"js-scroll-button-response-revised",122,2,1,55,75,55,75,50,75,"redblueblueblueredblue","0  1  1  1  0  1",66,96.4285714285714,"red","blue","blue","blue","red","blue"
"61",14785292,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,7,6,6,4316.79999995232,"red",6,0,"js-scroll-button-response-revised",124,2,1,65,50,65,60,50,70,"blueredredredbluered","1  0  0  0  1  0",30,22.2222222222222,"blue","red","red","red","blue","red"
"62",14785292,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,7,6,6,6531.69999992847,"red",6,0,"js-scroll-button-response-revised",126,2,1,70,60,60,65,65,75,"redblueblueredbluered","0  1  1  0  1  0",42,24.3243243243243,"red","blue","blue","red","blue","red"
"63",14785292,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,7,6,6,10804.6000000238,"blue",6,1,"js-scroll-button-response-revised",128,2,1,55,55,65,60,75,50,"redredblueblueblueblue","0  0  1  1  1  1",80,84.835735386268,"red","red","blue","blue","blue","blue"
"64",14785292,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,7,6,6,29141.1000000238,"red",6,0,"js-scroll-button-response-revised",130,2,1,50,50,75,75,65,75,"redblueredblueredred","0  1  0  1  0  0",34,15.2173913043478,"red","blue","red","blue","red","red"
"65",14785292,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,7,6,6,13053.2999999523,"red",6,0,"js-scroll-button-response-revised",132,2,1,50,60,50,50,60,70,"redblueredblueblueblue","0  1  0  1  1  1",64,84,"red","blue","red","blue","blue","blue"
"66",14785292,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,7,6,6,30771.8999999762,"blue",6,1,"js-scroll-button-response-revised",134,2,1,60,50,60,50,50,65,"blueredredredredblue","1  0  0  0  0  1",41,65,"blue","red","red","red","red","blue"
"67",14785292,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,7,6,6,3596.5,"blue",6,1,"js-scroll-button-response-revised",136,2,1,65,75,60,65,50,60,"blueblueblueredbluered","1  1  1  0  1  0",69,75,"blue","blue","blue","red","blue","red"
"68",14785292,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,7,6,6,57706.7999999523,"red",6,0,"js-scroll-button-response-revised",138,2,1,60,70,60,65,60,55,"redbluebluebluebluered","0  1  1  1  1  0",63,84.1726618705036,"red","blue","blue","blue","blue","red"
"69",14785292,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,7,6,6,63931,"blue",6,1,"js-scroll-button-response-revised",140,2,1,60,50,75,55,65,70,"redredblueblueredblue","0  0  1  1  0  1",50,75.4373687893632,"red","red","blue","blue","red","blue"
"70",14785292,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,7,6,6,4340,"red",6,0,"js-scroll-button-response-revised",142,2,1,55,70,65,55,70,50,"blueredblueblueredblue","1  0  1  1  0  1",50,33.755364806867,"blue","red","blue","blue","red","blue"
"71",14785292,"Button0Red",1,"{""Source1"": 0.50, ""Source2"": 0.55, ""Source3"": 0.60, ""Source4"": 0.65, ""Source5"": 0.70, ""Source6"": 0.75}",40,7,6,6,3772.70000004768,"red",6,0,"js-scroll-button-response-revised",144,2,1,55,50,75,65,55,70,"redblueredredredred","0  1  0  0  0  0",16,4.89721886336155,"red","blue","red","red","red","red"
